country_code,year,country,managers_employment_share,energy_pc
AGO,1991,Angola,8.749,23.1476226281065
AGO,1992,Angola,8.448,22.6132896917684
AGO,1993,Angola,8.442,22.6528370615027
AGO,1994,Angola,7.786,22.2927671560112
AGO,1995,Angola,7.808,21.7012802459013
AGO,1996,Angola,7.721,21.7021788740254
AGO,1997,Angola,8.02,21.5947310548785
AGO,1998,Angola,8.192,21.0525956807289
AGO,1999,Angola,7.545,21.4309853383533
AGO,2000,Angola,7.61,21.3668151021552
AGO,2001,Angola,7.884,21.5620343866283
AGO,2002,Angola,8.546,21.7673317576746
AGO,2003,Angola,8.743,22.5476041302793
AGO,2004,Angola,8.682,22.4059746535291
AGO,2005,Angola,8.064,21.0987519320289
AGO,2006,Angola,7.958,22.1585083064514
AGO,2007,Angola,7.534,22.718421136454
AGO,2008,Angola,7.061,23.5941413955026
AGO,2009,Angola,7.558,24.593737101183
AGO,2010,Angola,6.863,24.8559883070001
AGO,2011,Angola,6.409,24.9041667663858
AGO,2012,Angola,6.42,26.1935794654647
AGO,2013,Angola,6.579,25.4188594691116
AGO,2014,Angola,6.811,25.8761178069408
ALB,1991,Albania,2.859,27.0375927825316
ALB,1992,Albania,2.967,20.569187154672
ALB,1993,Albania,2.956,20.3218415073184
ALB,1994,Albania,2.994,21.530588040197
ALB,1995,Albania,3.018,20.5167773472768
ALB,1996,Albania,3.497,21.8068990400933
ALB,1997,Albania,3.667,19.1585842552789
ALB,1998,Albania,3.698,20.9207188095579
ALB,1999,Albania,3.745,27.1800188564047
ALB,2000,Albania,3.726,27.3605173278992
ALB,2001,Albania,3.728,28.0626641379816
ALB,2002,Albania,3.737,30.691251538725
ALB,2003,Albania,3.717,30.1938765694037
ALB,2004,Albania,3.753,33.0093361175977
ALB,2005,Albania,3.798,33.1839212815785
ALB,2006,Albania,3.827,32.6511522225012
ALB,2007,Albania,3.873,31.520814921249
ALB,2008,Albania,3.218,32.8139806736634
ALB,2009,Albania,2.685,33.7169973737961
ALB,2010,Albania,2.18,33.5845978173976
ALB,2011,Albania,1.766,35.084068578321
ALB,2012,Albania,1.431,31.8572031479021
ALB,2013,Albania,1.829,36.6064459335502
ALB,2014,Albania,1.662,36.904791632203
ARE,1991,United Arab Emirates,8.964,502.2328422291
ARE,1992,United Arab Emirates,9.005,451.644014512383
ARE,1993,United Arab Emirates,9.135,449.0397978516
ARE,1994,United Arab Emirates,9.196,471.482325288092
ARE,1995,United Arab Emirates,9.264,476.387966670968
ARE,1996,United Arab Emirates,9.217,479.05267127661
ARE,1997,United Arab Emirates,9.155,481.855098878014
ARE,1998,United Arab Emirates,9.271,468.853173156794
ARE,1999,United Arab Emirates,9.025,454.809953104367
ARE,2000,United Arab Emirates,8.663,421.377284481409
ARE,2001,United Arab Emirates,8.731,509.119249285526
ARE,2002,United Arab Emirates,8.684,479.073666669296
ARE,2003,United Arab Emirates,8.538,442.00443441624
ARE,2004,United Arab Emirates,8.379,431.705170506672
ARE,2005,United Arab Emirates,8.13,409.872387224457
ARE,2006,United Arab Emirates,7.902,372.037640703888
ARE,2007,United Arab Emirates,7.873,350.382180597279
ARE,2008,United Arab Emirates,7.58,363.291331425212
ARE,2009,United Arab Emirates,7.611,330.474792379952
ARE,2010,United Arab Emirates,7.333,315.344727732045
ARE,2011,United Arab Emirates,7.071,313.65051045556
ARE,2012,United Arab Emirates,7.076,324.765234789087
ARE,2013,United Arab Emirates,7.151,328.231108459368
ARE,2014,United Arab Emirates,7.224,328.338682549763
ARG,1991,Argentina,6.772,62.9491637934103
ARG,1992,Argentina,6.71,65.179240004671
ARG,1993,Argentina,6.672,64.5278299554318
ARG,1994,Argentina,6.603,67.6024797487658
ARG,1995,Argentina,6.516,67.7154500129038
ARG,1996,Argentina,6.442,69.2973247873742
ARG,1997,Argentina,6.367,70.6279227476902
ARG,1998,Argentina,6.294,72.1529540335849
ARG,1999,Argentina,6.217,72.5569422169423
ARG,2000,Argentina,6.134,72.6040107976298
ARG,2001,Argentina,6.057,68.4829150572206
ARG,2002,Argentina,5.913,65.9436557814555
ARG,2003,Argentina,5.815,69.6074360507451
ARG,2004,Argentina,5.726,74.9709547023593
ARG,2005,Argentina,5.804,74.6327377838594
ARG,2006,Argentina,6.01,80.1119229692236
ARG,2007,Argentina,6.328,80.3069304622614
ARG,2008,Argentina,6.65,83.5743801996288
ARG,2009,Argentina,6.566,80.5482332185126
ARG,2010,Argentina,6.269,82.9522530399961
ARG,2011,Argentina,5.941,84.0091048561011
ARG,2012,Argentina,5.431,83.4463121414645
ARG,2013,Argentina,5.041,84.7592295851113
ARG,2014,Argentina,4.746,87.4282135428324
ARM,1991,Armenia,4.701,100.102984569635
ARM,1992,Armenia,3.629,53.2885377677934
ARM,1993,Armenia,3.317,30.351735292147
ARM,1994,Armenia,3.636,20.6334865028951
ARM,1995,Armenia,4.035,24.4581620042783
ARM,1996,Armenia,4.343,26.5929600878306
ARM,1997,Armenia,4.607,27.9364301525711
ARM,1998,Armenia,4.805,28.5957046268766
ARM,1999,Armenia,5.043,27.9067881012708
ARM,2000,Armenia,5.292,30.5347318846808
ARM,2001,Armenia,5.549,30.5837399917276
ARM,2002,Armenia,5.935,28.9505158695297
ARM,2003,Armenia,6.321,30.5430841370808
ARM,2004,Armenia,6.615,32.2848007186116
ARM,2005,Armenia,7.032,38.338540755311
ARM,2006,Armenia,7.452,39.264929759875
ARM,2007,Armenia,7.868,43.7794023755844
ARM,2008,Armenia,8.195,46.3042464318653
ARM,2009,Armenia,8.159,40.8860479360279
ARM,2010,Armenia,8.269,39.1896340104806
ARM,2011,Armenia,8.391,42.5945988212941
ARM,2012,Armenia,7.888,46.2125575112725
ARM,2013,Armenia,7.2,45.0235084337921
ARM,2014,Armenia,6.678,45.6809692291015
AUS,1991,Australia,10.462,209.372722146341
AUS,1992,Australia,10.503,210.688772749774
AUS,1993,Australia,10.751,218.573427012746
AUS,1994,Australia,10.745,216.155646996791
AUS,1995,Australia,10.207,217.80669877506
AUS,1996,Australia,10.016,228.874796549066
AUS,1997,Australia,9.437,232.057574887788
AUS,1998,Australia,9.455,235.576725849283
AUS,1999,Australia,9.587,237.950274899294
AUS,2000,Australia,9.704,239.362073894253
AUS,2001,Australia,10.353,231.110237056458
AUS,2002,Australia,10.401,236.246091613959
AUS,2003,Australia,10.696,236.209413074696
AUS,2004,Australia,10.233,237.43711838924
AUS,2005,Australia,10.515,236.01356414335
AUS,2006,Australia,10.671,242.095205092143
AUS,2007,Australia,10.729,248.752318802268
AUS,2008,Australia,10.752,252.784989235029
AUS,2009,Australia,11.009,248.509687324318
AUS,2010,Australia,11.151,245.602544305498
AUS,2011,Australia,11.09,243.597743851855
AUS,2012,Australia,11.029,236.482482561387
AUS,2013,Australia,11.16,232.00697236875
AUS,2014,Australia,11.331,226.408815065392
AUS,2015,Australia,11.37,232.652787639686
AUT,1991,Austria,5.363,146.042829153135
AUT,1992,Austria,5.329,138.942811574647
AUT,1993,Austria,5.295,139.36955654382
AUT,1994,Austria,5.263,138.478114840558
AUT,1995,Austria,5.23,144.302396618325
AUT,1996,Austria,5.195,152.961420518894
AUT,1997,Austria,5.161,151.704684365653
AUT,1998,Austria,5.126,154.057925895882
AUT,1999,Austria,5.091,153.438241270141
AUT,2000,Austria,5.056,152.546007400443
AUT,2001,Austria,5.02,160.415464049483
AUT,2002,Austria,4.982,161.051613094785
AUT,2003,Austria,4.942,169.424065849137
AUT,2004,Austria,4.904,170.845299290349
AUT,2005,Austria,5.344,174.110908950238
AUT,2006,Austria,5.036,173.82807280194
AUT,2007,Austria,4.974,171.34856377472
AUT,2008,Austria,4.906,171.874352847993
AUT,2009,Austria,4.79,162.077355654614
AUT,2010,Austria,4.717,172.671837513109
AUT,2011,Austria,5.039,167.258493285076
AUT,2012,Austria,4.468,165.787553944119
AUT,2013,Austria,4.383,167.138914263544
AUT,2014,Austria,4.782,160.619375164328
AUT,2015,Austria,4.684,162.16729867141
AZE,1991,Azerbaijan,1.752,132.339500803788
AZE,1992,Azerbaijan,1.725,106.244126444633
AZE,1993,Azerbaijan,1.763,94.1311721565442
AZE,1994,Azerbaijan,1.742,84.6023305126209
AZE,1995,Azerbaijan,1.724,78.8020358865192
AZE,1996,Azerbaijan,1.669,66.4308317993072
AZE,1997,Azerbaijan,1.682,63.5271296520468
AZE,1998,Azerbaijan,1.699,65.2367658626338
AZE,1999,Azerbaijan,1.649,60.3783394657463
AZE,2000,Azerbaijan,1.612,61.8153066003334
AZE,2001,Azerbaijan,1.581,62.1306642171869
AZE,2002,Azerbaijan,1.542,62.2798255083247
AZE,2003,Azerbaijan,1.511,64.8782696817639
AZE,2004,Azerbaijan,1.481,67.5008492455922
AZE,2005,Azerbaijan,1.42,70.043516128303
AZE,2006,Azerbaijan,1.383,68.3523867784098
AZE,2007,Azerbaijan,1.349,62.1554452426208
AZE,2008,Azerbaijan,1.331,66.7088657113717
AZE,2009,Azerbaijan,1.341,58.915232094789
AZE,2010,Azerbaijan,1.302,56.6286705569801
AZE,2011,Azerbaijan,1.401,60.3883501633528
AZE,2012,Azerbaijan,1.202,64.7236305023364
AZE,2013,Azerbaijan,1.303,64.7699382644951
AZE,2014,Azerbaijan,1.252,65.9453712951452
BEL,1991,Belgium,6.666,212.647767582898
BEL,1992,Belgium,6.725,214.099152539719
BEL,1993,Belgium,6.785,208.304601827816
BEL,1994,Belgium,6.69,220.191624228305
BEL,1995,Belgium,7.279,223.603198184465
BEL,1996,Belgium,7.374,234.857341877157
BEL,1997,Belgium,7.017,234.312550834064
BEL,1998,Belgium,7.517,237.649476477772
BEL,1999,Belgium,7.62,238.049500577469
BEL,2000,Belgium,7.047,240.421050645743
BEL,2001,Belgium,7.719,238.94969654113
BEL,2002,Belgium,7.261,228.755016336048
BEL,2003,Belgium,7.256,237.09957010143
BEL,2004,Belgium,7.656,237.223615512108
BEL,2005,Belgium,7.833,235.658884185748
BEL,2006,Belgium,7.801,232.094914231616
BEL,2007,Belgium,7.749,226.504338293127
BEL,2008,Belgium,7.431,231.432367165222
BEL,2009,Belgium,7.687,220.626856991115
BEL,2010,Belgium,7.685,234.982985571382
BEL,2011,Belgium,7.23,216.261454974825
BEL,2012,Belgium,8.142,205.927266477469
BEL,2013,Belgium,8.149,212.290156238536
BEL,2014,Belgium,8.657,200.180168490848
BEL,2015,Belgium,8.324,199.324630719833
BEN,1991,Benin,0.735,16.7697999225493
BEN,1992,Benin,0.731,16.6277652568671
BEN,1993,Benin,0.738,16.4689296777058
BEN,1994,Benin,0.692,16.298941409557
BEN,1995,Benin,0.714,16.1510526675036
BEN,1996,Benin,0.706,17.8324247513369
BEN,1997,Benin,0.716,17.9294812868748
BEN,1998,Benin,0.721,17.2999263291184
BEN,1999,Benin,0.73,17.4824784812722
BEN,2000,Benin,0.747,15.1465198335781
BEN,2001,Benin,0.753,15.5311307597421
BEN,2002,Benin,0.753,16.0371060359647
BEN,2003,Benin,0.759,16.3368250782036
BEN,2004,Benin,0.761,16.5108669944493
BEN,2005,Benin,0.753,16.1654974466206
BEN,2006,Benin,0.758,18.0827267261842
BEN,2007,Benin,0.781,18.9338731083866
BEN,2008,Benin,0.803,18.8347237149268
BEN,2009,Benin,0.799,19.1523970833377
BEN,2010,Benin,0.799,19.6836665956854
BEN,2011,Benin,0.801,19.66842887222
BEN,2012,Benin,0.816,19.7901705086222
BEN,2013,Benin,0.841,20.0653956521618
BEN,2014,Benin,0.858,20.5067676397053
BGD,1991,Bangladesh,0.387,7.89116718253034
BGD,1992,Bangladesh,0.393,8.0450917468944
BGD,1993,Bangladesh,0.402,8.20901319983165
BGD,1994,Bangladesh,0.403,8.32283326197343
BGD,1995,Bangladesh,0.405,8.66435563357586
BGD,1996,Bangladesh,0.409,8.57836120487611
BGD,1997,Bangladesh,0.411,8.70451328894248
BGD,1998,Bangladesh,0.415,8.8236556410001
BGD,1999,Bangladesh,0.418,8.78324243278374
BGD,2000,Bangladesh,0.425,8.86715298468368
BGD,2001,Bangladesh,0.431,9.29296594909465
BGD,2002,Bangladesh,0.434,9.32538848204755
BGD,2003,Bangladesh,0.441,9.54727521462066
BGD,2004,Bangladesh,0.446,9.5603449619083
BGD,2005,Bangladesh,0.455,9.70996392557395
BGD,2006,Bangladesh,0.472,10.0902445252545
BGD,2007,Bangladesh,0.545,10.3165643422241
BGD,2008,Bangladesh,0.626,10.5912591811756
BGD,2009,Bangladesh,0.716,10.8965659953814
BGD,2010,Bangladesh,0.821,11.4528150905777
BGD,2011,Bangladesh,0.942,11.6672293044681
BGD,2012,Bangladesh,1.082,11.9869555079668
BGD,2013,Bangladesh,1.236,12.069829468684
BGD,2014,Bangladesh,1.412,12.360309659543
BGR,1991,Bulgaria,8.708,109.260573743717
BGR,1992,Bulgaria,8.609,103.372394768421
BGR,1993,Bulgaria,8.732,111.494953636434
BGR,1994,Bulgaria,8.72,108.557825232828
BGR,1995,Bulgaria,8.635,118.053847233377
BGR,1996,Bulgaria,8.712,118.013748937852
BGR,1997,Bulgaria,8.42,107.898970923858
BGR,1998,Bulgaria,8.461,104.62587996385
BGR,1999,Bulgaria,8.388,96.4496480057574
BGR,2000,Bulgaria,8.345,98.4052045942432
BGR,2001,Bulgaria,8.258,104.424876520149
BGR,2002,Bulgaria,6.858,103.998827488723
BGR,2003,Bulgaria,6.834,107.32512781148
BGR,2004,Bulgaria,6.551,105.243513086725
BGR,2005,Bulgaria,5.938,111.82507924924
BGR,2006,Bulgaria,5.789,115.742428150651
BGR,2007,Bulgaria,5.926,114.681116529284
BGR,2008,Bulgaria,5.903,113.959128451949
BGR,2009,Bulgaria,6.161,101.515456311824
BGR,2010,Bulgaria,6.366,104.238921730135
BGR,2011,Bulgaria,6.372,112.630272162978
BGR,2012,Bulgaria,6.156,108.285400027024
BGR,2013,Bulgaria,6.668,100.572075981563
BGR,2014,Bulgaria,6.325,106.79083885638
BHR,1991,Bahrain,7.282,426.272921503443
BHR,1992,Bahrain,7.352,456.810308311927
BHR,1993,Bahrain,7.406,469.564747029001
BHR,1994,Bahrain,7.396,486.863549945837
BHR,1995,Bahrain,7.341,480.708254468139
BHR,1996,Bahrain,7.362,468.19606086097
BHR,1997,Bahrain,7.364,513.059736772262
BHR,1998,Bahrain,7.55,522.500514529075
BHR,1999,Bahrain,7.461,499.256078255307
BHR,2000,Bahrain,7.198,505.000144789549
BHR,2001,Bahrain,7.263,494.509059018672
BHR,2002,Bahrain,7.252,486.571029143187
BHR,2003,Bahrain,7.219,487.322596287822
BHR,2004,Bahrain,7.241,459.206660527103
BHR,2005,Bahrain,7.135,491.882289096062
BHR,2006,Bahrain,7.031,488.903072729959
BHR,2007,Bahrain,6.988,473.410750571175
BHR,2008,Bahrain,6.84,476.950855754546
BHR,2009,Bahrain,7.073,435.954776026929
BHR,2010,Bahrain,6.989,430.438688197487
BHR,2011,Bahrain,6.839,418.043451842799
BHR,2012,Bahrain,6.893,407.399448794064
BHR,2013,Bahrain,6.887,439.186521463711
BHR,2014,Bahrain,6.948,446.605834925825
BHS,2004,"Bahamas, The",7.976,89.2520552903521
BHS,2005,"Bahamas, The",7.985,91.561196267665
BHS,2006,"Bahamas, The",8.786,91.0735378965792
BHS,2007,"Bahamas, The",9.78,89.7697251629815
BIH,1991,Bosnia and Herzegovina,5.297,63.5523055979584
BIH,1992,Bosnia and Herzegovina,5.131,46.9958100457996
BIH,1993,Bosnia and Herzegovina,4.96,41.0167703453835
BIH,1994,Bosnia and Herzegovina,4.807,18.2718539217205
BIH,1995,Bosnia and Herzegovina,4.651,19.3319480115442
BIH,1996,Bosnia and Herzegovina,4.474,22.384951738223
BIH,1997,Bosnia and Herzegovina,4.374,33.1192773800064
BIH,1998,Bosnia and Herzegovina,4.213,40.4401093322149
BIH,1999,Bosnia and Herzegovina,4.18,39.9651483615677
BIH,2000,Bosnia and Herzegovina,4.12,51.3659353179126
BIH,2001,Bosnia and Herzegovina,4.011,49.685276026229
BIH,2002,Bosnia and Herzegovina,3.92,51.9149683056018
BIH,2003,Bosnia and Herzegovina,3.808,51.7903322466636
BIH,2004,Bosnia and Herzegovina,3.701,56.3053825546142
BIH,2005,Bosnia and Herzegovina,3.608,58.8575216041884
BIH,2006,Bosnia and Herzegovina,3.517,61.7689337431431
BIH,2007,Bosnia and Herzegovina,3.136,61.8988301202861
BIH,2008,Bosnia and Herzegovina,3.029,69.3752432135255
BIH,2009,Bosnia and Herzegovina,3.605,72.5368898715982
BIH,2010,Bosnia and Herzegovina,2.92,75.9618098206095
BIH,2011,Bosnia and Herzegovina,2.833,84.1571811213252
BIH,2012,Bosnia and Herzegovina,2.494,79.7645590303241
BIH,2013,Bosnia and Herzegovina,2.792,78.0123443508134
BIH,2014,Bosnia and Herzegovina,3.14,94.9170981604511
BLR,1991,Belarus,10.659,185.11801751116
BLR,1992,Belarus,10.45,154.649169456993
BLR,1993,Belarus,11.566,131.871669625848
BLR,1994,Belarus,11.353,112.572136284793
BLR,1995,Belarus,10.751,104.698025539411
BLR,1996,Belarus,10.718,107.782834889606
BLR,1997,Belarus,11.001,107.961017016228
BLR,1998,Belarus,11.402,106.309765475346
BLR,1999,Belarus,11.644,104.023931210888
BLR,2000,Belarus,11.933,106.152588638615
BLR,2001,Belarus,12.319,107.122002618928
BLR,2002,Belarus,12.452,109.824318747602
BLR,2003,Belarus,12.744,113.742271337296
BLR,2004,Belarus,12.864,118.308876468979
BLR,2005,Belarus,13.059,118.981382721572
BLR,2006,Belarus,13.347,127.210807243571
BLR,2007,Belarus,13.505,125.22329419378
BLR,2008,Belarus,13.43,125.817662358167
BLR,2009,Belarus,13.742,119.873832651021
BLR,2010,Belarus,13.169,124.475332887343
BLR,2011,Belarus,12.3,132.749050090907
BLR,2012,Belarus,11.68,137.973868560131
BLR,2013,Belarus,11.276,123.699312576853
BLR,2014,Belarus,10.703,125.667646942541
BLZ,2004,Belize,10.009,26.5616090366007
BLZ,2005,Belize,8.902,26.8519689605707
BLZ,2006,Belize,8.989,27.8246181023962
BLZ,2007,Belize,9.265,28.0306560384769
BOL,1991,Bolivia,1.377,19.1698808118793
BOL,1992,Bolivia,1.43,19.7905073123526
BOL,1993,Bolivia,1.487,20.5974044440876
BOL,1994,Bolivia,1.526,21.9872665496586
BOL,1995,Bolivia,1.554,23.8858462794409
BOL,1996,Bolivia,1.617,25.013351676946
BOL,1997,Bolivia,1.681,26.5365301350072
BOL,1998,Bolivia,1.764,26.3308536468102
BOL,1999,Bolivia,1.834,25.4912780213221
BOL,2000,Bolivia,1.292,27.6821815270103
BOL,2001,Bolivia,0.921,21.8631594165503
BOL,2002,Bolivia,1.421,25.193476443583
BOL,2003,Bolivia,1.312,25.6609919320154
BOL,2004,Bolivia,1.201,25.2915317863018
BOL,2005,Bolivia,1.61,26.8884824254758
BOL,2006,Bolivia,1.844,32.3770109230055
BOL,2007,Bolivia,2.011,26.5449842101598
BOL,2008,Bolivia,0.814,27.6253732169321
BOL,2009,Bolivia,0.963,28.2319505859256
BOL,2010,Bolivia,1.457,30.0402295724842
BOL,2011,Bolivia,2.167,31.1003750491992
BOL,2012,Bolivia,1.652,34.7922205386882
BOL,2013,Bolivia,2.274,34.4692422834373
BOL,2014,Bolivia,1.703,36.0820232061574
BRA,1991,Brazil,6.68,42.4123400126865
BRA,1992,Brazil,7.007,42.156912600008
BRA,1993,Brazil,6.888,42.4802954748175
BRA,1994,Brazil,6.507,43.8908826709792
BRA,1995,Brazil,7.015,44.6143107583399
BRA,1996,Brazil,7.006,46.1302340030827
BRA,1997,Brazil,6.892,47.6059257873402
BRA,1998,Brazil,6.799,47.9708485339647
BRA,1999,Brazil,6.659,48.3006440201172
BRA,2000,Brazil,6.417,47.8273835416867
BRA,2001,Brazil,6.324,47.9772636018978
BRA,2002,Brazil,6.175,48.5516679046473
BRA,2003,Brazil,5.986,48.7087682820652
BRA,2004,Brazil,5.787,50.6589489363854
BRA,2005,Brazil,6.123,51.2889826403447
BRA,2006,Brazil,6.333,52.4124922432918
BRA,2007,Brazil,5.832,54.6629297459757
BRA,2008,Brazil,6.141,56.9872570506362
BRA,2009,Brazil,5.837,54.7111596202028
BRA,2010,Brazil,5.478,59.6212403483693
BRA,2011,Brazil,5.191,59.9600974462864
BRA,2012,Brazil,5.176,61.8706562207605
BRA,2013,Brazil,5.206,63.8138561557862
BRA,2014,Brazil,4.861,65.2272710154507
BRB,2004,Barbados,9.296,60.5481876092992
BRB,2005,Barbados,9.276,62.6475438515628
BRB,2006,Barbados,9.262,63.6421849142816
BRB,2007,Barbados,9.234,63.8532772602608
BRN,1991,Brunei Darussalam,4.171,310.095438183886
BRN,1992,Brunei Darussalam,4.107,323.93539934424
BRN,1993,Brunei Darussalam,4.115,303.4104588165
BRN,1994,Brunei Darussalam,4.108,274.256160816487
BRN,1995,Brunei Darussalam,4.06,319.611334881113
BRN,1996,Brunei Darussalam,3.952,313.8649683838
BRN,1997,Brunei Darussalam,3.866,316.505372827209
BRN,1998,Brunei Darussalam,3.868,308.159139717012
BRN,1999,Brunei Darussalam,3.707,307.406307870673
BRN,2000,Brunei Darussalam,3.493,302.64283961815
BRN,2001,Brunei Darussalam,3.497,274.827404257997
BRN,2002,Brunei Darussalam,3.752,263.460024600675
BRN,2003,Brunei Darussalam,3.966,299.830225280493
BRN,2004,Brunei Darussalam,4.182,270.518122371777
BRN,2005,Brunei Darussalam,4.398,257.35575042141
BRN,2006,Brunei Darussalam,4.679,359.431463763498
BRN,2007,Brunei Darussalam,5.057,363.501528915005
BRN,2008,Brunei Darussalam,5.318,394.153858558478
BRN,2009,Brunei Darussalam,5.865,335.014404314804
BRN,2010,Brunei Darussalam,6.19,352.116224095799
BRN,2011,Brunei Darussalam,6.455,414.590878355468
BRN,2012,Brunei Darussalam,6.896,404.199997850245
BRN,2013,Brunei Darussalam,7.382,316.992887458909
BRN,2014,Brunei Darussalam,7.825,364.474572914444
BTN,2004,Bhutan,1.723,14.8265513005774
BTN,2005,Bhutan,1.763,16.0636191909147
BTN,2006,Bhutan,1.782,16.1979573560445
BTN,2007,Bhutan,1.861,17.9274201592431
BWA,1991,Botswana,2.8,39.7256865146995
BWA,1992,Botswana,2.82,44.1788771058877
BWA,1993,Botswana,2.843,43.2298308468697
BWA,1994,Botswana,2.861,41.6626337301565
BWA,1995,Botswana,2.883,41.6752641711324
BWA,1996,Botswana,2.877,39.912631963837
BWA,1997,Botswana,2.904,40.9337954209533
BWA,1998,Botswana,2.907,44.9943504642346
BWA,1999,Botswana,2.89,45.5942556630887
BWA,2000,Botswana,2.802,46.5468886471318
BWA,2001,Botswana,2.758,46.3897968153436
BWA,2002,Botswana,2.766,46.4557368358383
BWA,2003,Botswana,2.785,45.7311214827484
BWA,2004,Botswana,2.852,44.449318557777
BWA,2005,Botswana,2.882,45.1623478599503
BWA,2006,Botswana,2.983,45.9164465888303
BWA,2007,Botswana,3.077,46.653263849748
BWA,2008,Botswana,3.219,48.4358218399926
BWA,2009,Botswana,3.293,44.6677683025656
BWA,2010,Botswana,3.355,47.8123245722148
BWA,2011,Botswana,3.297,45.2903765649855
BWA,2012,Botswana,3.371,50.083870654382
BWA,2013,Botswana,3.393,51.8756669012258
BWA,2014,Botswana,3.364,55.5035682849762
CAN,1991,Canada,10.481,316.291965220593
CAN,1992,Canada,10.541,319.66838026788
CAN,1993,Canada,10.642,326.716377487521
CAN,1994,Canada,10.422,334.937268081946
CAN,1995,Canada,10.982,336.57043498287
CAN,1996,Canada,11.086,339.537475878613
CAN,1997,Canada,10.073,339.441240701482
CAN,1998,Canada,9.825,334.819689285328
CAN,1999,Canada,9.664,341.412058457139
CAN,2000,Canada,9.775,348.154384962968
CAN,2001,Canada,9.116,339.697645156828
CAN,2002,Canada,8.986,337.723604139771
CAN,2003,Canada,8.919,351.939218460192
CAN,2004,Canada,9.209,356.471890787539
CAN,2005,Canada,9.186,354.925330502119
CAN,2006,Canada,9.325,348.053523315862
CAN,2007,Canada,9.107,346.946026207228
CAN,2008,Canada,9.347,346.173511352392
CAN,2009,Canada,9.311,329.509375515901
CAN,2010,Canada,9.17,329.144133597513
CAN,2011,Canada,8.78,334.264035018
CAN,2012,Canada,8.87,326.500408130997
CAN,2013,Canada,8.441,326.63044024321
CAN,2014,Canada,8.159,332.812670643694
CAN,2015,Canada,8.072,321.409718014901
CHE,1991,Switzerland,4.432,155.338405970141
CHE,1992,Switzerland,6.151,154.337350842583
CHE,1993,Switzerland,6.614,149.212800803456
CHE,1994,Switzerland,6.984,149.361875783668
CHE,1995,Switzerland,6.095,146.314048307312
CHE,1996,Switzerland,5.406,148.472564070293
CHE,1997,Switzerland,6.023,150.678379536135
CHE,1998,Switzerland,7.037,152.022291051684
CHE,1999,Switzerland,6.658,151.577770699669
CHE,2000,Switzerland,6.822,148.781770469847
CHE,2001,Switzerland,6.342,156.849775974352
CHE,2002,Switzerland,6.878,151.844359629263
CHE,2003,Switzerland,7.109,151.355565192241
CHE,2004,Switzerland,7.116,150.874616673329
CHE,2005,Switzerland,7.042,149.101088338646
CHE,2006,Switzerland,7.171,154.583003348965
CHE,2007,Switzerland,7.237,145.860569387808
CHE,2008,Switzerland,7.454,149.585611383864
CHE,2009,Switzerland,7.612,148.834577462304
CHE,2010,Switzerland,8.08,143.214447856008
CHE,2011,Switzerland,7.683,137.257046585975
CHE,2012,Switzerland,8.009,137.152630566667
CHE,2013,Switzerland,8,141.393067688228
CHE,2014,Switzerland,8.274,131.169794348348
CHE,2015,Switzerland,8.457,126.98871520703
CHL,1991,Chile,5.786,47.6242628964178
CHL,1992,Chile,5.502,50.4976778398755
CHL,1993,Chile,5.729,50.9360852221242
CHL,1994,Chile,5.935,53.7723530153181
CHL,1995,Chile,5.605,56.770682816278
CHL,1996,Chile,5.317,61.7266044016419
CHL,1997,Chile,5.635,67.8720621533675
CHL,1998,Chile,5.987,69.3009680160706
CHL,1999,Chile,6.348,72.5576581944534
CHL,2000,Chile,6.72,72.0952506947853
CHL,2001,Chile,6.576,70.0057005492897
CHL,2002,Chile,6.432,71.5719304771672
CHL,2003,Chile,6.32,71.5134411350631
CHL,2004,Chile,5.658,75.1651789990746
CHL,2005,Chile,5.072,76.6016119386523
CHL,2006,Chile,4.516,78.7981201878917
CHL,2007,Chile,3.798,80.7981560850754
CHL,2008,Chile,3.203,79.266743007535
CHL,2009,Chile,2.67,76.5021854496365
CHL,2010,Chile,2.444,79.0583339794229
CHL,2011,Chile,2.39,85.0907968089306
CHL,2012,Chile,2.342,93.0512704992503
CHL,2013,Chile,2.442,95.8274948840638
CHL,2014,Chile,2.542,88.87273444003
CHL,2015,Chile,2.385,88.0017620514813
CHN,1991,China,1.004,33.9068737604661
CHN,1992,China,1.123,34.5674193832526
CHN,1993,China,1.234,36.0537359382927
CHN,1994,China,1.357,37.2274704184093
CHN,1995,China,1.461,39.3489841215513
CHN,1996,China,1.563,39.9694412184477
CHN,1997,China,1.673,39.5550563049168
CHN,1998,China,1.781,39.4546687118818
CHN,1999,China,1.883,39.838427792996
CHN,2000,China,1.991,40.695163366557
CHN,2001,China,2.1,41.9438396477533
CHN,2002,China,2.212,44.2884175397282
CHN,2003,China,2.318,49.8828640011361
CHN,2004,China,2.419,56.1505509791504
CHN,2005,China,2.532,61.4074308956315
CHN,2006,China,2.66,66.4936540799156
CHN,2007,China,2.816,71.3083631645824
CHN,2008,China,2.903,73.0975122336756
CHN,2009,China,3.01,77.5158170976433
CHN,2010,China,3.089,84.896686521682
CHN,2011,China,3.152,90.4133962281523
CHN,2012,China,3.225,93.2888018738272
CHN,2013,China,3.3,95.742038034099
CHN,2014,China,3.353,96.7037703101249
CIV,1991,Cote d'Ivoire,1.214,17.7809072273047
CIV,1992,Cote d'Ivoire,1.194,18.5627390534731
